year,ppi,isic4,output_IV,Z_input,apparent_consumption,change_IP,ls_pre_filled,HHI_dom,d_inv_mu_j,n_firms,dom_j,within_inv_mu,between_inv_mu,entry_inv_mu,exit_inv_mu
2016,213.47333,2825,9.2276741e-06,.0011902902913334,909424.63,-.00070080766,.51492834,.12471626,-.0297238824340179,29,61213184,-.0069618511357201,-.0622903557631441,.0494947360641015,.0099664115992554
2017,246.06166,2825,.00010271235,-.0026988221838096,844575.81,.0034693833,.51492834,.08468648,-.0795471938438437,32,50137308,-.0411469159216211,-.0408924946268211,.0414002383550248,.0389080216504262
2018,301.88083,2825,.000070086389,-.004642221906721,,,.51492834,.049374882,.0072314467622114,37,39443772,.0130638113982734,-.0415593919025543,.056359181900266,.0206321546337733
2019,337.60001,2825,.00051922095,.0012809268926475,,,.51492834,.041021645,-.0963097600254587,40,30781208,.0034758468326239,.0310829541892337,.0342741089744785,.1651426700217954
2020,381.55334,2825,,,,,.51492834,.069663666,.029371776010525,34,22114158,.026200609023583,.0573555195189033,.0621189504502941,.1163033029822553
2021,577.02502,2825,,,,,.51492834,.070391335,-.024101932905317,27,15581571,.0076273926421972,-.0061111273095045,.0005548475592244,.0261730457972339
2022,1013.2575,2825,,,,,.51492834,.20211804,.164239872247294,10,7235181.5,.0069362604595905,.4038374206474927,.0036079233784765,.2501417322382657
2009,161.90167,2826,,,,,.53049439,.12610401,,21,27599066,0,0,0,0
2010,139.17583,2826,,,,,.53049439,.096302487,-.0195856737887815,33,66952652,-.00003907312093,-.1569861713728253,.1374395707049737,0
2011,150.43167,2826,.0029462271,.0031979348873232,2501953.3,,.53049439,.21159454,-.0190068645594877,36,133006152,-.0231915298953487,-.0115594886511789,.0194742091260172,.0037300551389772
2012,158.99834,2826,-.025216494,-.0044666964043112,2575680.5,-.0038759597,.53049439,.22438942,-.0385983653239642,30,85813488,-.0071161050660087,.1270086399829828,.0099949028081202,.1684858030490584
2013,166.64333,2826,-.0044387924,-.000685953631276,2724902.8,-.00013488159,.53049439,.20951223,.01657800407819,31,83068936,.0013359876104922,.0165454423922881,.0585910364280748,.0598944623526652
2014,179.57417,2826,-.00034662199,.0064413492308297,2550175.8,.0059582889,.53049439,.25453836,.0037565072242586,25,81617280,-.0024475127251459,.073850100101059,.0031885555722897,.0708346357239441
2015,194.4525,2826,-.0051342663,-.0019814523594128,1790867.8,.020224594,.53049439,.18413721,-.0027422201039687,34,86955240,-.0019980130502292,-.1211752558843303,.1255999285833023,.0051688797527116
2016,213.47333,2826,-.00076937187,.0011902902913334,1694277.3,.046403974,.51492834,.15964043,-.0316716314625479,30,72634000,.0016166302290304,-.0114216533677322,.0346269718953663,.0564935802192126
2017,246.06166,2826,.0016478054,-.0026988221838096,1798964.1,-.037585802,.51492834,.089216202,-.0874082673214835,31,52630336,-.005656815096448,-.0589169305192973,.0160248915230292,.0388594132287674
2018,301.88083,2826,.00578658,-.004642221906721,,,.51492834,.13235217,-.0071133262148202,28,49293572,-.043142286072343,.1345212228729983,.0352941140778605,.1337863770933359
2019,337.60001,2826,.0029408522,.0012809268926475,,,.51492834,.11529744,.0487254624116076,31,51467528,.0289591126432337,-.0168802131874961,.0491387997195378,.0124922367636677
2020,381.55334,2826,,,,,.51492834,.1317675,.0474790158556123,31,27245214,.0891572588357468,-.0224484361095346,.0222832880652632,.0415130949358628
2021,577.02502,2826,,,,,.51492834,.13228863,.0265673008775619,23,24374820,.0604845984468827,.0563991103275319,.0018405106131252,.0921569185099781
2022,1013.2575,2826,,,,,.51492834,.16490601,-.1483055347683736,11,16130487,-.0843109388984932,.1308946361256013,0,.1948892319954817
2009,161.90167,2829,,,,,.49211249,.048727758,,50,46461136,0,0,0,0
2010,139.17583,2829,,,,,.49211249,.062748529,.014702631076315,78,152976224,.010027676175303,-.3755918610449916,.4288312710066738,.0485644550606704
2011,150.43167,2829,-.0078574093,.0031979348873232,2922473.5,,.49211249,.052904688,-.0203227451420792,98,198197568,-.0132053697752185,-.0849165913921156,.094336830191239,.0165376141659842
2012,158.99834,2829,-.0032694247,-.0044666964043112,2937809.5,-.010985844,.49211249,.051603682,.0047804291508445,106,202793568,.0060889848919086,.0056441867037957,.1103270053420492,.1172797477869087
2013,166.64333,2829,-.0041828821,-.000685953631276,3223653.8,.0031759068,.49211249,.053713437,.0187411944897342,96,143395088,.006313868629165,.0536449265578825,.1038912724254207,.1451088731227339
2014,179.57417,2829,-.0033077125,.0064413492308297,3540670.3,-.0055697933,.49211249,.056171589,-.0053450970101235,91,165886320,-.0052766984925543,.0428596823069667,.0921398427456367,.1350679235701725
2015,194.4525,2829,.0005143974,-.0019814523594128,2998096.5,.007036075,.49211249,.039225969,-.0684531197671217,95,155982960,-.0032851524320506,-.0447311302463476,.1683507464389267,.1887875835276507
2016,213.47333,2829,-.0021779025,.0011902902913334,3341996.3,.015860334,.51492834,.037044033,-.0369230414710353,97,140352496,.011536311809724,-.0708896427314318,.1224455756186165,.100015286167944
2017,246.06166,2829,-.011729969,-.0026988221838096,2941435.3,-.0016877353,.51492834,.022654187,-.1527480692677629,102,132367336,-.0035062421540549,-.1367986601575196,.0671081216612879,.0795512886174762
2018,301.88083,2829,-.002622246,-.004642221906721,,,.51492834,.019380093,-.0018150836702795,114,99060904,-.0027168065003052,.010059293795779,.0766955421561223,.0858531131218757
2019,337.60001,2829,.010325402,.0012809268926475,,,.51492834,.024043277,-.0036770096967862,110,86063960,-.0109216270643633,.0555296891014269,.0447503201286724,.0930353918625226
2020,381.55334,2829,,,,,.51492834,.010673093,-.024865531528823,116,57476604,.0067256757274115,.0504528414561871,.0918434828078604,.1738875315202813
2021,577.02502,2829,,,,,.51492834,.015803734,-.0163334098014705,84,38617516,.0244663160802105,.0072229798297123,.0618185668257252,.1098412725371187
2022,1013.2575,2829,,,,,.51492834,.02821628,-.0401279927517187,48,25472244,-.0173337832077195,.1285620279596612,.0087742863670757,.160130523870736
2009,117.79916,2910,,,,,.40787271,.72281873,,4,78365024,0,0,0,0
2010,122.18417,2910,,,,,.40787271,.82086098,-.1276352175024484,9,1296900736,-.0139156138803943,-.8584630989326142,.7488147973887671,.0040713020782072
2011,133.37917,2910,-.0010032033,.0015192380370364,23356964,,.40787271,.87231714,-.0236661016608894,8,1118853376,-.010292186806776,.0275503609421324,.0406300379181658,.0815543137144117
2012,143.515,2910,-.000026818134,-.0018027261484734,19569054,-.0016323759,.40787271,.4930771,.0104630313981695,7,47245408,.0112041206725446,.7567396768798796,.005853310234968,.7633340763892226
2013,145.55333,2910,-.0010060442,-.0008880456649081,22292576,-.0014101856,.40787271,.71061116,.0287176923607647,6,32620742,.0377761661724365,.2142158993427442,0,.223274373154416
2014,165.74167,2910,-.00065944978,.0033502477511487,20692340,.00099864812,.40787271,.71096432,-.0448521358997497,7,47782700,-.0492142988689066,-.0251326976555704,.0294948606247273,0
2015,178.77834,2910,.00090143748,-.0009982263781945,22844874,-.0010536215,.40787271,.66233009,-.0021090718094289,6,45835504,-.0082014276137356,.0064007412198027,.0444322994986909,.0447406849141869
2016,192.39,2910,.00036875106,.0006237536386413,21210240,-.00051466748,.40787271,.68097502,-.0196011709694217,5,40123016,.0174095551119895,-.0004671241436006,0,.0365436019378106
2017,225.88667,2910,.00027239256,-.0022020487081704,19791704,.00046602404,.40787271,.59981954,-.0133452565986537,7,40776112,-.0272910831272139,-.0165095805022406,.0304554070308008,0
2018,310.16251,2910,.0017027832,-.0025059508313348,15748767,.0020307389,.40787271,.79755056,.0422588333230891,5,26353240,.0318551737696954,.0880969158076297,0,.077693256254236
2019,392.49667,2910,.00070159492,.0009370287426407,11735031,-.001221071,.40787271,.49312565,-.0117414869238827,6,27244986,-.0290279720559447,-.2264906805022767,.2754492168874858,.031672051253147
2020,493.73666,2910,,,,,.40787271,.61686605,-.113227194732767,5,13338684,-.0190165073735822,.098412793849284,.1095262966239849,.3021497778324537
2021,536.78918,2910,,,,,.40787271,.43338317,-.0018336636650463,6,12800953,-.0182117961450214,.0163662768251732,.0000118556548018,0
2022,961.52667,2910,,,,,.40787271,.30553108,-.1188241824427564,4,4093867.8,.0035948897565168,.302500485912018,.0072362912419554,.4321558493532467
2009,117.79916,2920,,,,,.54318118,.27658808,,21,154438768,0,0,0,0
2010,117.795,2920,,,,,.54318118,.11942385,.0278624515773688,29,187627840,.0015381827260928,.1606508938507639,.3475699780423264,.4818966030418144
2011,128.28334,2920,-.00010300171,.0015192380370364,1561652.6,,.54318118,.15066774,-.0351916375542544,33,449436864,-.0228085267751809,-.2646167712280934,.2756062533087861,.0233725928597661
2012,137.09,2920,.00082406774,-.0018027261484734,1404288,-.00015967689,.54318118,.12870133,.0290628394331328,35,326872128,.0098541030750324,.287564808208482,.1043846101815787,.3727406820319604
2013,147.37917,2920,-.00050885172,-.0008880456649081,1512316,.00023510819,.54318118,.064518832,-.1122556572043774,31,192782368,-.0003720935347446,.0755825375396947,.108409965340638,.2958760665499652
2014,102.76833,2920,-.000018876943,.0033502477511487,1675597.3,.002535817,.54318118,.11558826,.1349738338640951,31,310678912,-.0153951995389992,.2183114274710932,.0832347718756406,.1511771659436396
2015,106.9975,2920,-.00010611879,-.0009982263781945,1582400.8,-.0026242284,.54318118,.029258229,-.4422365598438329,30,301082976,-.0038627865950578,-.3459156721816564,.067637345098542,.160095446165661
2016,112.9575,2920,.00010965803,.0006237536386413,1303519.4,-.00012074853,.54318118,.11847522,.3374019302843752,29,471997824,-.0144767527963305,.0465286661174481,.3244733755467594,.0191233585835017
2017,137.9575,2920,.00017799214,-.0022020487081704,1364807.5,.0026060776,.54318118,.25027713,-.0256555641150286,33,465019616,-.0159731487961912,.164523198835147,.0210359920991068,.1952416062530911
2018,182.2175,2920,-.000032463271,-.0025059508313348,1155892.1,-.00015424658,.54318118,.10955516,-.0457423964822101,29,204217168,-.0007085635410098,.1971920237918537,.1627312231369739,.4049570798700281
2019,211.61667,2920,.00025803957,.0009370287426407,977329.06,-.0014503265,.54318118,.08281289,-.0239009718345167,39,128851248,.00345455367914,-.0933023423079632,.073522460317359,.0075756435230524
2020,267.85583,2920,,,,,.54318118,.14803323,-.0086353679615326,47,186323600,.015094328633016,-.1134226850681501,.0967473947060338,.0070544062324322
2021,536.78918,2920,,,,,.54318118,.11479493,.1034913469227047,44,95772144,-.0086350154760991,.0522703666701269,.0656906833908976,.0058346876622207
2022,961.52667,2920,,,,,.54318118,.11963377,-.0398679271299119,30,75429848,-.0026406073725933,.0906190392727888,0,.1278463590301073
2009,117.79916,2930,,,,,.58826309,.040821377,,143,1489003648,0,0,0,0
2010,119.7875,2930,,,,,.58826309,.033731882,.0041526422342478,173,2185862400,-.0055373170918232,-.053590420441125,.1029084554755502,.0396280757083547
2011,130.12167,2930,-.00045616212,.0015192380370364,10469368,,.58826309,.031380631,-.0304095989842151,194,2407068160,770.8482936961019,-770.8721353224079,.0475521709583679,.0541201436365495
2012,138.3725,2930,.00077486923,-.0018027261484734,9610097,-.00077018421,.58826309,.034363095,.0091912005866218,184,2213441280,-.000675944300387,.0024119830321874,.0739867842916172,.0665316224367953
2013,154.54916,2930,.000040042349,-.0008880456649081,9658011,.0034850435,.58826309,.25021631,.00925990176341,206,3077645824,-.0015399600957991,-.2516559309292048,.443050814021043,.1805950212326287
2014,176.41917,2930,.00017673895,.0033502477511487,10138385,.00040003099,.58826309,.19678836,-.0090122136711267,205,3631912192,-.0023288839466867,-.1094687167251682,.1829335501951082,.08014816319438
2015,174.56833,2930,.000082681574,-.0009982263781945,10601434,.00060956739,.58826309,.1471307,-.0947658804550557,198,2579694080,-.006336903269745,-.082592555611856,.0221556694876319,.0279920910610864
2016,183.83667,2930,-.000065300075,.0006237536386413,11100947,-.0029607601,.58826309,.24099292,.0436219887454073,208,3243371776,-.0016240449702208,-.0086077925271783,.0784637921244936,.0246099658816877
2017,206.31917,2930,.00023251893,-.0022020487081704,13065197,.00025950931,.58826309,.10584261,-.0697668385650463,210,2205739520,-.0065078839741217,-.0262083912625924,.0195082000231461,.0565587633514785
2018,266.78833,2930,.000090559792,-.0025059508313348,12581784,-.00038998015,.58826309,.35339567,.0397237053547833,212,2502583296,.0026373214994668,.1139878584965722,.0327929109804245,.1096943856216802
2019,319.56,2930,.00054073683,.0009370287426407,11384018,-.0021252278,.58826309,.063851744,-.0153731543856188,214,1145821440,.0043616253779452,-.1220713686374282,.1266242146210838,.0242876257472192
2020,372.23001,2930,,,,,.58826309,.31934661,.0251915491777297,207,1647670016,-.015974140393373,.0622330935435156,.0243722450781026,.0454396490505164
2021,536.78918,2930,,,,,.58826309,.10289081,-.0978905641735223,178,552702336,-.0115013833660652,-.0409427366389588,.0460377910971715,.091484235265669
2022,961.52667,2930,,,,,.58826309,.031329796,-.0380336585373819,112,256578832,.0085501348530813,.2101711272149729,.0970181616544484,.3537730822598846
2009,96.46167,3011,,,,,.547387,.17011471,,18,96242536,0,0,0,0
2010,91.425003,3011,,,,,.547387,.10566887,.288433196865963,24,37151916,.062149600053576,-.0185365297356817,.5613622793018584,.3165421527537901
2011,87.317497,3011,,,,,.547387,.17611073,-.5687301119389016,26,105734680,-.2190361085193666,.0742907911318989,.0294311666902184,.4534159612416516
2012,94.967499,3011,,,1211672.1,,.547387,.18482429,.4277871897095332,24,109543272,.3745601157531637,.1027033837503361,.0287188647168839,.0781951745108504
2013,102.90583,3011,,,1105006.9,-.0016716756,.547387,.27663875,-.0172265813077603,19,65652148,-.0284508626986942,.0484876004959673,.0463459439194328,.0836092630244665
2014,113.195,3011,,,616350.81,.045282833,.547387,.1696482,-.1994536776533632,19,52386924,-.1572329248845729,.2832444849607516,.128363799766242,.4538290374957838
2015,119.4475,3011,,,706535.63,-.054749634,.547387,.2988008,-.0505525865556499,17,114486488,.0389547589737826,-.3694109879302307,.3427070623222619,.0628034199214637
2016,128.97833,3011,,,817440.94,-.034825254,.71706212,.075853117,-.3205639511171849,16,41514220,.0502072990288879,-.3415467905285583,.016336813766534,.0455612733840486
2017,144.81084,3011,,,,,.71706212,.005137458,-.302428884424753,18,33043236,.0376173746236016,-.347451736056712,.0195971431764211,.0121916661680637
2018,169.755,3011,,,,,.71706212,.085942,.469417266212493,19,37087260,-.0198941144412692,.3497751865611839,.1411582625169229,.0016220684243444
2019,187.7325,3011,,,,,.71706212,.031171041,-.2310530249938891,18,33297282,.0078291246717359,-.1717369550361467,.0068041278334663,.0739493224629449
2020,221.23833,3011,,,,,.71706212,.12430364,.1349144897271723,18,34496924,.017981462932957,-.1056944953252549,.3120135602358282,.0893860381163579
2021,291.58417,3011,,,,,.71706212,.14298306,.1611145413312428,14,18012312,-.0288632900510224,.1991160757172627,.0450247184302441,.0541629627652417
2022,473.11417,3011,,,,,.71706212,.010994791,-.4730314045302689,9,9756948,-.019221397443057,-.0066378701383615,.0010511935667891,.4482233305156395
2009,96.46167,3012,,,,,.88673729,.30711892,,7,39847552,0,0,0,0
2010,91.425003,3012,,,,,.88673729,.41373339,-.0534368290477146,9,21843624,-.0446025477998024,.2933055901185174,.0150486381092588,.3171885094756883
2011,87.317497,3012,-.00016247772,.0019962961317717,289709.09,,.88673729,.44873291,.065130325824676,9,36899000,-.0437713001974869,.0976068235157413,.0437533623894989,.0324585598830772
2012,94.967499,3012,.00068955065,-.0018044378701252,203909.2,.0015637099,.88673729,.39117336,-.1028733158414299,9,25358526,-.049347912594252,-.1029969357616787,.0547198180899106,.0052482855754096
2013,102.90583,3012,.00038076873,-.0008723048321286,147165.63,.0034766975,.88673729,.44918895,.0280018611876702,5,18759018,.056026969118579,.0277459165038703,.0128229691024267,.0685939935372057
2014,113.195,3012,.000092002032,.002940170412991,217899.97,-.0027564485,.88673729,.43914306,.0039579206574754,8,15875726,-.0017001866424344,-.0385877725130469,.0442458798129565,0
2015,119.4475,3012,.00013095005,.0000946398197073,186275.06,.037590444,.88673729,.44735783,-.0142754646787646,9,14008852,-.0313571558687366,-.0398316381029889,.0881817214049521,.0312683921119911
2016,128.97833,3012,.00013702177,.0005802905221337,166263.48,-.039175395,.71706212,.73927057,.2396198788815733,6,9511015,-.0039817996340251,.0338344245767494,.8516515867535254,.6418843328146764
2017,144.81084,3012,-.0003176074,-.0020545224599857,2001232.8,-.0036096585,.71706212,.64006972,-.0355418099747613,6,7421728.5,-.03358829724977,-.0217188850894412,.0289795122193083,.0092141398548584
2018,169.755,3012,.00031644388,-.0018249118054996,,,.71706212,.3875255,-.2790507897557851,7,11735570,-.150689128626549,-.2084189427433132,.2267384413723176,.1466811597582404
2019,187.7325,3012,-.00018061617,.0012363126382411,,,.71706212,.16846122,-.1568318737174041,10,20251168,-.0322875761871992,-.1376253495055546,.0130810519753496,0
2020,221.23833,3012,,,,,.71706212,.38143286,.321246586526814,7,8512850,.0529124039992645,.3072710189462128,0,.0389368364186631
